"","state","region","gender","age","race","hisp","edu","n"
"643","AZ","West","Female","35","Black",1,0,1
"644","AZ","West","Female","35","Black",1,1,1
"645","AZ","West","Female","35","Native",0,0,29
"646","AZ","West","Female","35","Native",0,1,40
"647","AZ","West","Female","35","Native",1,0,3
"648","AZ","West","Female","35","Native",1,1,4
"649","AZ","West","Female","35","Other",0,0,6
"650","AZ","West","Female","35","Other",0,1,13
"651","AZ","West","Female","35","Other",1,0,54
"652","AZ","West","Female","35","Other",1,1,32
"653","AZ","West","Female","35","White",0,0,180
"654","AZ","West","Female","35","White",0,1,463
"655","AZ","West","Female","35","White",1,0,139
"656","AZ","West","Female","35","White",1,1,122
"657","AZ","West","Female","45","API",0,0,18
"658","AZ","West","Female","45","API",0,1,35
"659","AZ","West","Female","45","API",1,0,2
"660","AZ","West","Female","45","Black",0,0,20
"661","AZ","West","Female","45","Black",0,1,40
"662","AZ","West","Female","45","Black",1,0,1
"663","AZ","West","Female","45","Black",1,1,1
"664","AZ","West","Female","45","Native",0,0,47
"665","AZ","West","Female","45","Native",0,1,34
"666","AZ","West","Female","45","Native",1,0,3
"667","AZ","West","Female","45","Native",1,1,3
"668","AZ","West","Female","45","Other",0,0,9
"669","AZ","West","Female","45","Other",0,1,11
"670","AZ","West","Female","45","Other",1,0,36
"671","AZ","West","Female","45","Other",1,1,23
"672","AZ","West","Female","45","White",0,0,197
"673","AZ","West","Female","45","White",0,1,481
"674","AZ","West","Female","45","White",1,0,135
"675","AZ","West","Female","45","White",1,1,92
"676","AZ","West","Female","55","API",0,0,16
"677","AZ","West","Female","55","API",0,1,36
"678","AZ","West","Female","55","API",1,0,1
"679","AZ","West","Female","55","Black",0,0,21
"680","AZ","West","Female","55","Black",0,1,30
"681","AZ","West","Female","55","Black",1,1,1
"682","AZ","West","Female","55","Native",0,0,61
"683","AZ","West","Female","55","Native",0,1,41
"684","AZ","West","Female","55","Native",1,0,3
"685","AZ","West","Female","55","Native",1,1,3
"686","AZ","West","Female","55","Other",0,0,8
"687","AZ","West","Female","55","Other",0,1,10
"688","AZ","West","Female","55","Other",1,0,48
"689","AZ","West","Female","55","Other",1,1,14
"690","AZ","West","Female","55","White",0,0,405
"691","AZ","West","Female","55","White",0,1,685
"692","AZ","West","Female","55","White",1,0,112
"693","AZ","West","Female","55","White",1,1,70
"694","AZ","West","Female","65","API",0,0,12
"695","AZ","West","Female","65","API",0,1,17
"696","AZ","West","Female","65","API",1,1,1
"697","AZ","West","Female","65","Black",0,0,16
"698","AZ","West","Female","65","Black",0,1,22
"699","AZ","West","Female","65","Black",1,1,1
"700","AZ","West","Female","65","Native",0,0,38
"701","AZ","West","Female","65","Native",0,1,25
"702","AZ","West","Female","65","Native",1,0,2
"703","AZ","West","Female","65","Other",0,0,7
"704","AZ","West","Female","65","Other",0,1,8
"705","AZ","West","Female","65","Other",1,0,30
"706","AZ","West","Female","65","Other",1,1,12
"707","AZ","West","Female","65","White",0,0,421
"708","AZ","West","Female","65","White",0,1,690
"709","AZ","West","Female","65","White",1,0,94
"710","AZ","West","Female","65","White",1,1,23
"711","AZ","West","Female","75","API",0,0,13
"712","AZ","West","Female","75","API",0,1,12
"713","AZ","West","Female","75","Black",0,0,6
"714","AZ","West","Female","75","Black",0,1,8
"715","AZ","West","Female","75","Native",0,0,27
"716","AZ","West","Female","75","Native",0,1,16
"717","AZ","West","Female","75","Native",1,0,2
"718","AZ","West","Female","75","Other",0,0,2
"719","AZ","West","Female","75","Other",0,1,4
"720","AZ","West","Female","75","Other",1,0,19
"721","AZ","West","Female","75","Other",1,1,1
"722","AZ","West","Female","75","White",0,0,341
"723","AZ","West","Female","75","White",0,1,323
"724","AZ","West","Female","75","White",1,0,59
"725","AZ","West","Female","75","White",1,1,16
"726","AZ","West","Female","NA","API",0,0,67
"727","AZ","West","Female","NA","API",1,0,1
"728","AZ","West","Female","NA","Black",0,0,76
"729","AZ","West","Female","NA","Black",1,0,14
"730","AZ","West","Female","NA","Native",0,0,188
"731","AZ","West","Female","NA","Native",1,0,19
"732","AZ","West","Female","NA","Other",0,0,83
"733","AZ","West","Female","NA","Other",0,1,1
"734","AZ","West","Female","NA","Other",1,0,188
"735","AZ","West","Female","NA","Other",1,1,1
"736","AZ","West","Female","NA","White",0,0,1064
"737","AZ","West","Female","NA","White",0,1,98
"738","AZ","West","Female","NA","White",1,0,579
"739","AZ","West","Female","NA","White",1,1,3
"740","AZ","West","Male","18","API",0,0,19
"741","AZ","West","Male","18","API",0,1,11
"742","AZ","West","Male","18","API",1,0,1
"743","AZ","West","Male","18","Black",0,0,44
"744","AZ","West","Male","18","Black",0,1,13
"745","AZ","West","Male","18","Black",1,0,3
"746","AZ","West","Male","18","Native",0,0,54
"747","AZ","West","Male","18","Native",0,1,16
"748","AZ","West","Male","18","Native",1,0,9
"749","AZ","West","Male","18","Native",1,1,2
"750","AZ","West","Male","18","Other",0,0,24
"751","AZ","West","Male","18","Other",0,1,8
"752","AZ","West","Male","18","Other",1,0,73
"753","AZ","West","Male","18","Other",1,1,23
"754","AZ","West","Male","18","White",0,0,259
"755","AZ","West","Male","18","White",0,1,139
"756","AZ","West","Male","18","White",1,0,153
"757","AZ","West","Male","18","White",1,1,54
"758","AZ","West","Male","25","API",0,0,6
"759","AZ","West","Male","25","API",0,1,41
"760","AZ","West","Male","25","API",1,0,1
"761","AZ","West","Male","25","API",1,1,3
"762","AZ","West","Male","25","Black",0,0,40
"763","AZ","West","Male","25","Black",0,1,32
"764","AZ","West","Male","25","Black",1,0,2
"765","AZ","West","Male","25","Black",1,1,2
"766","AZ","West","Male","25","Native",0,0,58
"767","AZ","West","Male","25","Native",0,1,26
"768","AZ","West","Male","25","Native",1,0,6
"769","AZ","West","Male","25","Native",1,1,3
"770","AZ","West","Male","25","Other",0,0,11
"771","AZ","West","Male","25","Other",0,1,29
"772","AZ","West","Male","25","Other",1,0,83
"773","AZ","West","Male","25","Other",1,1,34
"774","AZ","West","Male","25","White",0,0,251
"775","AZ","West","Male","25","White",0,1,389
"776","AZ","West","Male","25","White",1,0,175
"777","AZ","West","Male","25","White",1,1,134
"778","AZ","West","Male","35","API",0,0,4
"779","AZ","West","Male","35","API",0,1,38
"780","AZ","West","Male","35","API",1,0,1
"781","AZ","West","Male","35","Black",0,0,28
"782","AZ","West","Male","35","Black",0,1,30
"783","AZ","West","Male","35","Black",1,0,4
"784","AZ","West","Male","35","Black",1,1,5
"785","AZ","West","Male","35","Native",0,0,49
"786","AZ","West","Male","35","Native",0,1,25
"787","AZ","West","Male","35","Native",1,0,5
"788","AZ","West","Male","35","Native",1,1,7
"789","AZ","West","Male","35","Other",0,0,8
"790","AZ","West","Male","35","Other",0,1,16
"791","AZ","West","Male","35","Other",1,0,63
"792","AZ","West","Male","35","Other",1,1,32
"793","AZ","West","Male","35","White",0,0,226
"794","AZ","West","Male","35","White",0,1,468
"795","AZ","West","Male","35","White",1,0,137
"796","AZ","West","Male","35","White",1,1,88
"797","AZ","West","Male","45","API",0,0,11
"798","AZ","West","Male","45","API",0,1,33
"799","AZ","West","Male","45","API",1,1,1
"800","AZ","West","Male","45","Black",0,0,19
"801","AZ","West","Male","45","Black",0,1,26
"802","AZ","West","Male","45","Black",1,0,1
"803","AZ","West","Male","45","Native",0,0,54
"804","AZ","West","Male","45","Native",0,1,27
"805","AZ","West","Male","45","Native",1,0,3
"806","AZ","West","Male","45","Native",1,1,1
"807","AZ","West","Male","45","Other",0,0,2
"808","AZ","West","Male","45","Other",0,1,14
"809","AZ","West","Male","45","Other",1,0,47
"810","AZ","West","Male","45","Other",1,1,19
"811","AZ","West","Male","45","White",0,0,225
"812","AZ","West","Male","45","White",0,1,487
"813","AZ","West","Male","45","White",1,0,141
"814","AZ","West","Male","45","White",1,1,79
"815","AZ","West","Male","55","API",0,0,9
"816","AZ","West","Male","55","API",0,1,24
"817","AZ","West","Male","55","Black",0,0,18
"818","AZ","West","Male","55","Black",0,1,29
"819","AZ","West","Male","55","Black",1,0,2
"820","AZ","West","Male","55","Native",0,0,57
"821","AZ","West","Male","55","Native",0,1,23
"822","AZ","West","Male","55","Native",1,0,8
"823","AZ","West","Male","55","Other",0,0,6
"824","AZ","West","Male","55","Other",0,1,12
"825","AZ","West","Male","55","Other",1,0,41
"826","AZ","West","Male","55","Other",1,1,12
"827","AZ","West","Male","55","White",0,0,367
"828","AZ","West","Male","55","White",0,1,622
"829","AZ","West","Male","55","White",1,0,104
"830","AZ","West","Male","55","White",1,1,39
"831","AZ","West","Male","65","API",0,0,4
"832","AZ","West","Male","65","API",0,1,17
"833","AZ","West","Male","65","API",1,0,1
"834","AZ","West","Male","65","API",1,1,2
"835","AZ","West","Male","65","Black",0,0,16
"836","AZ","West","Male","65","Black",0,1,11
"837","AZ","West","Male","65","Native",0,0,32
"838","AZ","West","Male","65","Native",0,1,16
"839","AZ","West","Male","65","Native",1,0,2
"840","AZ","West","Male","65","Other",0,0,4
"841","AZ","West","Male","65","Other",0,1,10
"842","AZ","West","Male","65","Other",1,0,18
"843","AZ","West","Male","65","Other",1,1,15
"844","AZ","West","Male","65","White",0,0,316
"845","AZ","West","Male","65","White",0,1,694
"846","AZ","West","Male","65","White",1,0,66
"847","AZ","West","Male","65","White",1,1,51
"848","AZ","West","Male","75","API",0,0,6
"849","AZ","West","Male","75","API",0,1,2
"850","AZ","West","Male","75","Black",0,0,9
"851","AZ","West","Male","75","Black",0,1,7
"852","AZ","West","Male","75","Native",0,0,16
"853","AZ","West","Male","75","Native",0,1,6
"854","AZ","West","Male","75","Native",1,0,1
"855","AZ","West","Male","75","Other",0,0,2
"856","AZ","West","Male","75","Other",0,1,2
"857","AZ","West","Male","75","Other",1,0,11
"858","AZ","West","Male","75","Other",1,1,2
"859","AZ","West","Male","75","White",0,0,248
"860","AZ","West","Male","75","White",0,1,351
"861","AZ","West","Male","75","White",1,0,53
"862","AZ","West","Male","75","White",1,1,15
"863","AZ","West","Male","NA","API",0,0,53
"864","AZ","West","Male","NA","API",0,1,2
"865","AZ","West","Male","NA","API",1,0,2
"866","AZ","West","Male","NA","Black",0,0,80
"867","AZ","West","Male","NA","Black",1,0,23
"868","AZ","West","Male","NA","Native",0,0,173
"869","AZ","West","Male","NA","Native",0,1,1
"870","AZ","West","Male","NA","Native",1,0,37
"871","AZ","West","Male","NA","Other",0,0,86
"872","AZ","West","Male","NA","Other",0,1,1
"873","AZ","West","Male","NA","Other",1,0,182
"874","AZ","West","Male","NA","White",0,0,1016
"875","AZ","West","Male","NA","White",0,1,111
"876","AZ","West","Male","NA","White",1,0,565
"877","AZ","West","Male","NA","White",1,1,3
"878","CA","West","Female","18","API",0,0,360
"879","CA","West","Female","18","API",0,1,414
"880","CA","West","Female","18","API",1,0,6
"881","CA","West","Female","18","API",1,1,5
"882","CA","West","Female","18","Black",0,0,157
"883","CA","West","Female","18","Black",0,1,82
"884","CA","West","Female","18","Black",1,0,14
"885","CA","West","Female","18","Black",1,1,8
"886","CA","West","Female","18","Native",0,0,24
"887","CA","West","Female","18","Native",0,1,4
"888","CA","West","Female","18","Native",1,0,24
"889","CA","West","Female","18","Native",1,1,9
"890","CA","West","Female","18","Other",0,0,139
"891","CA","West","Female","18","Other",0,1,107
"892","CA","West","Female","18","Other",1,0,512
"893","CA","West","Female","18","Other",1,1,324
"894","CA","West","Female","18","White",0,0,753
"895","CA","West","Female","18","White",0,1,701
"896","CA","West","Female","18","White",1,0,800
"897","CA","West","Female","18","White",1,1,574
"898","CA","West","Female","25","API",0,0,176
"899","CA","West","Female","25","API",0,1,1095
"900","CA","West","Female","25","API",1,0,4
"901","CA","West","Female","25","API",1,1,18
"902","CA","West","Female","25","Black",0,0,124
"903","CA","West","Female","25","Black",0,1,221
"904","CA","West","Female","25","Black",1,0,6
"905","CA","West","Female","25","Black",1,1,22
"906","CA","West","Female","25","Native",0,0,16
"907","CA","West","Female","25","Native",0,1,17
"908","CA","West","Female","25","Native",1,0,25
"909","CA","West","Female","25","Native",1,1,28
"910","CA","West","Female","25","Other",0,0,54
"911","CA","West","Female","25","Other",0,1,231
"912","CA","West","Female","25","Other",1,0,567
"913","CA","West","Female","25","Other",1,1,636
"914","CA","West","Female","25","White",0,0,535
"915","CA","West","Female","25","White",0,1,1965
"916","CA","West","Female","25","White",1,0,777
"917","CA","West","Female","25","White",1,1,925
"918","CA","West","Female","35","API",0,0,246
"919","CA","West","Female","35","API",0,1,1174
"920","CA","West","Female","35","API",1,0,7
"921","CA","West","Female","35","API",1,1,4
"922","CA","West","Female","35","Black",0,0,82
"923","CA","West","Female","35","Black",0,1,219
"924","CA","West","Female","35","Black",1,0,8
"925","CA","West","Female","35","Black",1,1,14
"926","CA","West","Female","35","Native",0,0,24
"927","CA","West","Female","35","Native",0,1,21
"928","CA","West","Female","35","Native",1,0,14
"929","CA","West","Female","35","Native",1,1,19
"930","CA","West","Female","35","Other",0,0,58
"931","CA","West","Female","35","Other",0,1,165
"932","CA","West","Female","35","Other",1,0,625
"933","CA","West","Female","35","Other",1,1,417
"934","CA","West","Female","35","White",0,0,539
"935","CA","West","Female","35","White",0,1,2120
"936","CA","West","Female","35","White",1,0,924
"937","CA","West","Female","35","White",1,1,713
"938","CA","West","Female","45","API",0,0,354
"939","CA","West","Female","45","API",0,1,1064
"940","CA","West","Female","45","API",1,0,7
"941","CA","West","Female","45","API",1,1,10
"942","CA","West","Female","45","Black",0,0,149
"943","CA","West","Female","45","Black",0,1,183
"944","CA","West","Female","45","Black",1,0,5
"945","CA","West","Female","45","Black",1,1,5
"946","CA","West","Female","45","Native",0,0,16
"947","CA","West","Female","45","Native",0,1,20
"948","CA","West","Female","45","Native",1,0,21
"949","CA","West","Female","45","Native",1,1,13
"950","CA","West","Female","45","Other",0,0,37
"951","CA","West","Female","45","Other",0,1,142
"952","CA","West","Female","45","Other",1,0,722
"953","CA","West","Female","45","Other",1,1,292
"954","CA","West","Female","45","White",0,0,748
"955","CA","West","Female","45","White",0,1,2172
"956","CA","West","Female","45","White",1,0,891
"957","CA","West","Female","45","White",1,1,562
"958","CA","West","Female","55","API",0,0,523
"959","CA","West","Female","55","API",0,1,911
"960","CA","West","Female","55","API",1,0,5
"961","CA","West","Female","55","API",1,1,15
"962","CA","West","Female","55","Black",0,0,159
"963","CA","West","Female","55","Black",0,1,258
"964","CA","West","Female","55","Black",1,0,7
"965","CA","West","Female","55","Black",1,1,6
"966","CA","West","Female","55","Native",0,0,28
"967","CA","West","Female","55","Native",0,1,30
"968","CA","West","Female","55","Native",1,0,22
"969","CA","West","Female","55","Native",1,1,16
"970","CA","West","Female","55","Other",0,0,56
"971","CA","West","Female","55","Other",0,1,92
"972","CA","West","Female","55","Other",1,0,601
"973","CA","West","Female","55","Other",1,1,175
"974","CA","West","Female","55","White",0,0,1252
"975","CA","West","Female","55","White",0,1,2772
"976","CA","West","Female","55","White",1,0,814
"977","CA","West","Female","55","White",1,1,422
"978","CA","West","Female","65","API",0,0,447
