#,region,reg,vote_2016,intention,vote_2020,gender,hisp,race,income,edu,state,age
5221,Midwest,0,Was not eligible to vote,Not eligible,I am not sure/don't know,Female,0,API,NA,1,MI,25
5222,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Other,50K-100K,1,TX,45
5223,Northeast,1,Hillary Clinton,Not sure,Someone else,Female,0,White,50K-100K,0,NY,65
5224,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5225,South,1,Was not eligible to vote,Yes,Joe Biden,Female,1,White,<50K,0,FL,18
5226,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,NY,35
5227,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,1,NY,25
5228,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,VA,35
5229,West,1,Hillary Clinton,Yes,I am not sure/don't know,Female,0,White,>100K,0,AZ,55
5230,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,TX,55
5231,South,1,"Did not vote, but was eligible",Yes,Joe Biden,Female,1,White,<50K,0,MS,18
5232,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,IL,35
5233,South,0,Donald Trump,Not sure,Donald Trump,Female,0,White,<50K,0,TX,25
5234,South,0,"Did not vote, but was eligible",No,I am not sure/don't know,Female,0,White,<50K,0,LA,18
5235,South,1,Was not eligible to vote,Yes,Donald Trump,Male,0,White,<50K,0,KY,25
5236,West,1,Donald Trump,Yes,Donald Trump,Female,1,Other,<50K,1,WA,18
5237,Midwest,1,Gary Johnson,Yes,Someone else,Female,0,White,<50K,1,OH,25
5238,West,1,Don't recall,Yes,I am not sure/don't know,Female,1,White,<50K,1,CA,65
5239,South,0,"Did not vote, but was eligible",Not sure,I am not sure/don't know,Female,0,White,<50K,1,TN,25
5240,Midwest,1,Donald Trump,Yes,Joe Biden,Male,0,White,<50K,0,WI,45
5241,South,1,Donald Trump,Yes,Donald Trump,Male,0,Black,<50K,0,FL,25
5242,Midwest,1,Gary Johnson,Yes,Joe Biden,Female,0,Other,<50K,1,OH,55
5243,South,1,Donald Trump,Yes,I am not sure/don't know,Female,0,White,<50K,1,FL,25
5244,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,CA,55
5245,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,NM,45
5246,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,PA,25
5247,West,1,Donald Trump,Yes,Donald Trump,Female,1,Other,50K-100K,1,CA,25
5248,West,0,Was not eligible to vote,No,I am not sure/don't know,Female,0,API,<50K,0,HI,18
5249,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,TX,35
5250,West,1,Someone else:,Yes,Joe Biden,Female,0,White,<50K,1,WA,25
5251,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,<50K,1,NY,45
5252,West,1,Someone else:,Yes,I am not sure/don't know,Female,0,White,NA,1,WA,18
5253,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,DC,35
5254,South,1,"Did not vote, but was eligible",Not sure,Joe Biden,Female,0,Black,<50K,0,FL,25
5255,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,PA,45
5256,West,1,Was not eligible to vote,No,Donald Trump,Female,1,White,<50K,0,WA,18
5257,West,1,"Did not vote, but was eligible",No,Joe Biden,Female,0,Other,NA,1,CA,25
5258,West,1,Was not eligible to vote,Yes,Donald Trump,Female,0,White,<50K,0,CA,35
5259,West,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,>100K,1,CA,35
5260,Midwest,1,"Did not vote, but was eligible",Yes,Joe Biden,Female,0,Native,50K-100K,0,MI,25
5261,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,NY,45
5262,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,OH,25
5263,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,CA,35
5264,Midwest,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,IL,45
5265,South,1,"Did not vote, but was eligible",Yes,Joe Biden,Female,0,White,<50K,0,AR,25
5266,West,0,"Did not vote, but was eligible",Not sure,I am not sure/don't know,Female,0,White,<50K,1,CA,45
5267,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,MD,45
5268,Northeast,0,Don't recall,Not sure,I would not vote,Female,1,Native,NA,0,NY,35
5269,West,1,Hillary Clinton,Yes,Joe Biden,Male,0,Black,>100K,1,WA,18
5270,Midwest,0,Was not eligible to vote,Yes,Joe Biden,Female,1,Native,<50K,1,MI,18
5271,West,1,"Did not vote, but was eligible",Not sure,Someone else,Female,0,White,<50K,1,WA,25
5272,Midwest,1,"Did not vote, but was eligible",Yes,Donald Trump,Male,0,White,<50K,0,MI,35
5273,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,AZ,35
5274,West,1,Jill Stein,Yes,Joe Biden,Female,0,Black,50K-100K,1,CA,45
5275,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,IL,55
5276,South,1,"Did not vote, but was eligible",Not sure,I am not sure/don't know,Female,0,White,>100K,1,NC,45
5277,West,1,"Did not vote, but was eligible",Yes,Donald Trump,Male,0,White,50K-100K,1,CA,55
5278,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,MD,75
5279,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,AL,75
5280,West,1,Someone else:,Yes,Joe Biden,Male,0,White,<50K,1,OR,45
5281,West,1,Gary Johnson,Yes,Someone else,Female,0,White,>100K,1,WA,45
5282,West,0,"Did not vote, but was eligible",Not sure,Someone else,Male,0,White,<50K,0,WY,55
5283,South,0,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,LA,45
5284,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5285,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,FL,35
5286,South,0,"Did not vote, but was eligible",Yes,I am not sure/don't know,Male,0,API,<50K,1,GA,18
5287,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,AK,75
5288,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,SC,45
5289,South,1,Hillary Clinton,Yes,I am not sure/don't know,Female,1,White,<50K,1,NC,25
5290,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,OH,35
5291,West,1,Hillary Clinton,Yes,Someone else,Female,1,Black,>100K,1,NV,25
5292,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,PA,35
5293,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,TX,45
5294,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5295,South,1,"Did not vote, but was eligible",Yes,Joe Biden,Male,0,API,<50K,0,DC,25
5296,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,WI,35
5297,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,IL,25
5298,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,VA,35
5299,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,PA,35
5300,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,KS,55
5301,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,API,50K-100K,1,MA,45
5302,Midwest,1,Donald Trump,No,I am not sure/don't know,Male,1,Other,<50K,0,KS,18
5303,South,1,Donald Trump,Yes,Joe Biden,Male,0,API,>100K,1,AL,25
5304,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,MI,65
5305,West,0,Gary Johnson,No,Someone else,Female,0,Native,<50K,0,CA,18
5306,Midwest,0,Was not eligible to vote,Not eligible,I would not vote,Male,0,White,NA,0,IL,55
5307,South,0,Was not eligible to vote,Not eligible,I would not vote,Male,1,Other,<50K,0,TN,18
5308,South,0,Was not eligible to vote,Not eligible,Joe Biden,Female,1,Black,<50K,1,KY,18
5309,South,0,Was not eligible to vote,Not sure,I am not sure/don't know,Female,1,Other,NA,0,MD,18
5310,South,1,Someone else:,Yes,Someone else,Male,0,White,50K-100K,1,SC,55
5311,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,VA,75
5312,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,NY,35
5313,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,NJ,45
5314,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,PA,35
5315,South,0,Was not eligible to vote,Not eligible,Joe Biden,Male,0,White,50K-100K,1,TN,35
5316,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,TX,25
5317,South,1,Jill Stein,Yes,I am not sure/don't know,Female,0,White,<50K,0,FL,25
5318,Midwest,0,"Did not vote, but was eligible",No,Joe Biden,Female,0,White,50K-100K,1,IN,35
5319,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,NJ,75
5320,Midwest,0,"Did not vote, but was eligible",No,I would not vote,Female,0,White,<50K,0,IN,45
5321,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,FL,65
5322,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,AL,45
5323,South,0,Don't recall,Not eligible,Joe Biden,Female,1,Other,NA,0,TX,35
5324,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,GA,55
5325,South,1,Hillary Clinton,Yes,Donald Trump,Female,0,White,<50K,1,TN,65
5326,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,1,TX,25
5327,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,AL,45
5328,Northeast,0,Was not eligible to vote,Not sure,I am not sure/don't know,Male,0,White,<50K,0,NY,18
5329,West,1,Jill Stein,Yes,Joe Biden,Female,1,White,50K-100K,1,CO,18
5330,South,1,Don't recall,Yes,I am not sure/don't know,Female,0,White,NA,1,MS,45
5331,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,NA,1,PA,55
5332,West,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,CA,65
5333,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,NA,1,VA,55
5334,Northeast,1,Someone else:,Yes,Someone else,Female,0,White,<50K,0,PA,45
5335,West,1,"Did not vote, but was eligible",Not sure,I am not sure/don't know,Female,0,API,NA,1,CA,35
5336,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,0,GA,45
5337,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,SD,45
5338,South,0,"Did not vote, but was eligible",No,I would not vote,Female,0,White,<50K,0,MD,55
5339,Midwest,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,IN,75
5340,Midwest,0,Was not eligible to vote,Not sure,I would not vote,Female,0,White,NA,0,MI,45
5341,West,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,CO,55
5342,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,>100K,1,DE,55
5343,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,IL,55
5344,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,FL,35
5345,West,1,"Did not vote, but was eligible",Yes,Joe Biden,Female,0,Black,<50K,0,CA,25
5346,South,1,Donald Trump,Yes,Donald Trump,Female,1,White,<50K,0,KY,65
5347,South,0,Was not eligible to vote,Not sure,I would not vote,Male,1,White,<50K,1,TX,25
5348,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,TX,55
5349,Northeast,0,Donald Trump,Yes,Joe Biden,Female,0,Black,>100K,1,NJ,45
5350,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,CT,65
5351,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,FL,45
5352,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,>100K,1,VA,35
5353,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,NY,35
5354,South,1,"Did not vote, but was eligible",Yes,I am not sure/don't know,Male,0,Black,<50K,0,NC,75
5355,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,DE,55
5356,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,NA,0,MN,55
5357,West,0,"Did not vote, but was eligible",Not sure,Donald Trump,Male,0,White,<50K,1,NV,75
5358,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,>100K,1,NY,35
5359,Northeast,0,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,NJ,25
5360,Midwest,1,Donald Trump,Yes,Donald Trump,Male,1,White,50K-100K,1,OH,55
5361,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,FL,65
5362,Northeast,1,Donald Trump,Not sure,Donald Trump,Female,0,Other,NA,0,PA,55
5363,Midwest,1,Donald Trump,Yes,Donald Trump,Female,0,White,>100K,1,MI,55
5364,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,>100K,1,OH,45
5365,South,1,Donald Trump,Yes,Donald Trump,Male,1,White,50K-100K,1,FL,55
5366,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,IL,45
5367,Midwest,1,Hillary Clinton,Yes,Joe Biden,Male,0,Black,<50K,1,OH,35
5368,Northeast,1,Donald Trump,Yes,I am not sure/don't know,Male,0,White,>100K,1,ME,35
5369,Northeast,1,Donald Trump,Yes,Joe Biden,Male,0,White,<50K,0,MA,45
5370,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NJ,35
5371,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,MO,25
5372,Northeast,0,Was not eligible to vote,Yes,I am not sure/don't know,Male,0,White,<50K,1,MA,25
5373,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,NY,35
5374,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,NA,1,TX,65
5375,West,1,"Did not vote, but was eligible",NA,Donald Trump,Female,0,White,50K-100K,0,CO,35
5376,West,1,Jill Stein,Yes,Joe Biden,Male,0,White,<50K,1,CO,45
5377,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,1,AR,55
5378,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,KS,35
5379,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,CT,35
5380,South,1,"Did not vote, but was eligible",Yes,Joe Biden,Male,0,White,>100K,0,WV,35
5381,Midwest,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,<50K,1,IN,65
5382,Northeast,1,Gary Johnson,Yes,Joe Biden,Male,0,White,50K-100K,1,MA,75
5383,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,MO,65
5384,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,NJ,25
5385,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,PA,75
5386,West,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,NV,45
5387,South,1,Hillary Clinton,Yes,Joe Biden,Male,1,Other,50K-100K,1,FL,45
5388,Northeast,1,Donald Trump,Yes,Donald Trump,Male,1,White,>100K,1,NY,35
5389,Northeast,1,"Did not vote, but was eligible",Yes,Joe Biden,Male,0,White,50K-100K,1,NY,25
5390,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,TX,25
5391,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,0,WA,55
5392,Midwest,1,Donald Trump,Yes,Joe Biden,Male,0,White,<50K,0,IL,55
5393,Midwest,1,Donald Trump,Yes,Donald Trump,Male,0,White,NA,1,IN,55
5394,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,NJ,55
5395,Northeast,1,Hillary Clinton,Not sure,Joe Biden,Female,0,White,50K-100K,1,NJ,55
5396,South,1,Donald Trump,Yes,Donald Trump,Female,0,Black,<50K,1,OK,35
5397,Midwest,0,Hillary Clinton,No,Joe Biden,Male,0,Black,<50K,1,MO,18
5398,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,TX,55
5399,South,1,Was not eligible to vote,Yes,Joe Biden,Male,0,Other,<50K,1,VA,18
5400,South,0,Was not eligible to vote,Not sure,Donald Trump,Female,0,White,<50K,0,AL,18
5401,South,0,Was not eligible to vote,Not sure,I am not sure/don't know,Female,1,White,NA,0,FL,18
5402,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,>100K,1,NY,65
5403,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,TX,55
5404,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,TN,65
5405,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,Black,<50K,0,TX,18
5406,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,MD,25
5407,West,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,CA,55
5408,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,WV,65
5409,Northeast,0,"Did not vote, but was eligible",Not sure,I am not sure/don't know,Female,0,White,<50K,0,NY,65
5410,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,MS,35
5411,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,NY,55
5412,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,MI,35
5413,South,1,Donald Trump,Yes,Joe Biden,Female,0,White,<50K,1,MD,25
5414,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,NA,1,FL,65
5415,Northeast,1,Was not eligible to vote,Not eligible,Joe Biden,Male,0,Native,<50K,0,NY,25
5416,Northeast,1,Was not eligible to vote,Yes,Donald Trump,Female,0,White,>100K,1,NY,35
5417,Northeast,0,Was not eligible to vote,Not eligible,I would not vote,Male,0,White,<50K,1,NY,18
5418,South,1,Donald Trump,Yes,Donald Trump,Female,1,Black,50K-100K,1,GA,25
5419,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,FL,65
5420,South,1,Was not eligible to vote,Yes,Donald Trump,Female,0,White,<50K,0,OK,18
5421,Northeast,1,"Did not vote, but was eligible",Yes,Joe Biden,Female,0,API,NA,1,NY,35
5422,Northeast,1,Gary Johnson,Yes,Donald Trump,Female,0,White,NA,1,PA,55
5423,Midwest,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,1,OH,65
5424,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,IN,35
5425,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,50K-100K,1,MI,18
5426,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,NA,0,FL,75
5427,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,TN,55
5428,West,1,Donald Trump,Yes,Joe Biden,Male,0,White,50K-100K,1,CA,35
5429,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,1,MA,55
5430,West,1,"Did not vote, but was eligible",Yes,Joe Biden,Male,0,White,<50K,1,CA,65
5431,Northeast,0,Was not eligible to vote,Not eligible,I would not vote,Female,0,White,>100K,0,MA,55
5432,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,45
5433,West,1,Donald Trump,Yes,Donald Trump,Female,0,White,>100K,1,AZ,65
5434,South,1,Donald Trump,Yes,I am not sure/don't know,Female,0,White,50K-100K,1,MS,65
5435,Midwest,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,0,MO,75
5436,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,50K-100K,0,VA,18
5437,South,0,"Did not vote, but was eligible",Not eligible,Donald Trump,Female,0,Black,<50K,0,LA,18
5438,South,1,Was not eligible to vote,No,I would not vote,Male,0,Black,<50K,0,VA,18
5439,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,API,NA,0,VA,18
5440,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,CO,25
5441,South,1,Don't recall,Not eligible,I am not sure/don't know,Male,1,Black,>100K,1,TX,18
5442,West,1,Donald Trump,Yes,Donald Trump,Male,1,White,<50K,1,CA,35
5443,South,1,Was not eligible to vote,Yes,Donald Trump,Male,0,White,>100K,0,LA,18
5444,Northeast,0,Was not eligible to vote,Not eligible,Joe Biden,Female,0,Black,<50K,0,PA,18
5445,South,1,Donald Trump,NA,Donald Trump,Male,0,White,50K-100K,1,FL,35
5446,West,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,>100K,1,CA,35
5447,South,1,Hillary Clinton,Yes,Joe Biden,Female,1,White,50K-100K,1,TX,55
5448,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,NV,65
5449,South,1,Was not eligible to vote,Yes,Joe Biden,Female,1,White,<50K,1,FL,18
5450,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,1,TX,25
5451,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,<50K,1,WV,25
5452,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,DC,35
5453,South,1,Was not eligible to vote,Not sure,Joe Biden,Female,0,Black,>100K,0,GA,18
5454,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,50K-100K,1,OH,25
5455,South,0,Was not eligible to vote,Not eligible,I am not sure/don't know,Female,0,API,NA,1,TX,35
5456,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,0,DC,18
5457,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,Black,<50K,1,SC,18
5458,West,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,CA,65
5459,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,MA,65
5460,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,MD,65
5461,South,1,Was not eligible to vote,Yes,Donald Trump,Male,0,White,>100K,1,NC,18
5462,West,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,WA,45
5463,Midwest,1,Donald Trump,Yes,I am not sure/don't know,Female,0,White,50K-100K,1,WI,45
5464,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,MA,45
5465,South,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,DC,25
5466,South,0,Was not eligible to vote,Yes,Donald Trump,Female,1,White,NA,1,TN,18
5467,Midwest,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,50K-100K,0,OH,25
5468,West,1,Hillary Clinton,Not sure,I am not sure/don't know,Female,0,Black,<50K,1,WA,45
5469,Northeast,1,Donald Trump,Yes,I am not sure/don't know,Male,0,Other,>100K,1,PA,35
5470,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,FL,65
5471,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,50K-100K,1,FL,55
5472,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,FL,35
5473,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5474,West,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,<50K,0,CA,45
5475,West,1,Donald Trump,Yes,Donald Trump,Male,1,White,>100K,1,CA,35
5476,South,1,Hillary Clinton,Yes,I am not sure/don't know,Female,0,Black,NA,1,SC,18
5477,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,API,NA,0,NC,18
5478,South,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,>100K,1,FL,25
5479,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,Black,NA,1,FL,18
5480,South,0,Was not eligible to vote,Yes,Donald Trump,Female,0,White,50K-100K,1,GA,25
5481,South,1,Was not eligible to vote,Yes,Joe Biden,Female,0,Black,<50K,1,FL,25
5482,Northeast,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,MA,65
5483,Northeast,1,Donald Trump,Yes,Donald Trump,Female,0,White,>100K,1,NY,45
5484,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,<50K,1,NC,18
5485,West,1,Hillary Clinton,Yes,Joe Biden,Male,0,Black,50K-100K,1,CA,35
5486,South,1,"Did not vote, but was eligible",Not eligible,I am not sure/don't know,Female,0,Black,<50K,1,GA,18
5487,Northeast,1,Hillary Clinton,Yes,Joe Biden,Female,0,White,<50K,0,MA,65
5488,South,1,Was not eligible to vote,Yes,Someone else,Female,0,White,50K-100K,1,VA,18
5489,South,0,Someone else:,Yes,I am not sure/don't know,Female,0,Black,<50K,1,GA,25
5490,South,1,Donald Trump,Yes,Donald Trump,Male,0,White,50K-100K,1,SC,35
5491,West,1,Hillary Clinton,Yes,Joe Biden,Female,0,Black,50K-100K,1,CA,55
5492,West,1,Hillary Clinton,Yes,Joe Biden,Male,0,White,50K-100K,1,CA,65
5493,Midwest,0,Was not eligible to vote,No,I am not sure/don't know,Female,0,Native,<50K,0,OH,25
5494,West,0,Was not eligible to vote,Not eligible,Donald Trump,Female,0,White,<50K,0,CO,75
5495,South,1,Donald Trump,Yes,Donald Trump,Female,0,White,50K-100K,0,NC,55
5496,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5497,South,1,Hillary Clinton,Yes,Donald Trump,Female,0,White,<50K,0,FL,55
5498,Northeast,1,Donald Trump,Yes,Donald Trump,Male,0,White,>100K,1,NY,35
5499,South,0,"Did not vote, but was eligible",No,I would not vote,Female,0,White,<50K,1,SC,55
5500,Midwest,0,Was not eligible to vote,Not eligible,Joe Biden,Female,0,White,<50K,1,OH,25
